rel_path	pc_path	source_path	classification	target_surface	pc_sha256	source_sha256	debug_guard_count	unguarded_smgpc_count	unguarded_observer_api_count	note
Map/SwitchWatcherHolder.cpp	pc-port/src/Game/Map/SwitchWatcherHolder.cpp	src/Game/Map/SwitchWatcherHolder.cpp	exact-source	no	0e9b862eb9cc0838706e56855aad4058015ee408617ddb915edbe841b0c148dc	0e9b862eb9cc0838706e56855aad4058015ee408617ddb915edbe841b0c148dc	0	0	0	byte-for-byte match
Map/SwitchWatcherHolder.hpp	pc-port/src/Game/Map/SwitchWatcherHolder.hpp	include/Game/Map/SwitchWatcherHolder.hpp	exact-source	no	b1fdb2d343ac8d1f0eafcf77a9270f6b608002d2e189e803d0c99beeaf6b4b95	b1fdb2d343ac8d1f0eafcf77a9270f6b608002d2e189e803d0c99beeaf6b4b95	0	0	0	byte-for-byte match
MapObj/Coin.cpp	pc-port/src/Game/MapObj/Coin.cpp	src/Game/MapObj/Coin.cpp	exact-source	no	0b017b41cf0f5b1935fa43d33871c9d94c6859477393fa0ab40282a229fbab60	0b017b41cf0f5b1935fa43d33871c9d94c6859477393fa0ab40282a229fbab60	0	0	0	byte-for-byte match
MapObj/Coin.hpp	pc-port/src/Game/MapObj/Coin.hpp	include/Game/MapObj/Coin.hpp	exact-source	no	d0da2ee223cbc2ba5319e198396777383d0808109c0ec79b72a4563665a514d3	d0da2ee223cbc2ba5319e198396777383d0808109c0ec79b72a4563665a514d3	0	0	0	byte-for-byte match
MapObj/CoinGroup.cpp	pc-port/src/Game/MapObj/CoinGroup.cpp	src/Game/MapObj/CoinGroup.cpp	exact-source	no	2cc8e7275f58fd3e25b31789377cd063b474d35e3a18df9cb446e28c53f08e03	2cc8e7275f58fd3e25b31789377cd063b474d35e3a18df9cb446e28c53f08e03	0	0	0	byte-for-byte match
MapObj/CoinGroup.hpp	pc-port/src/Game/MapObj/CoinGroup.hpp	include/Game/MapObj/CoinGroup.hpp	exact-source	no	a940e38087bbf3c2a0223db711c44502ab65a5fb6bf7ebde1f0828bbe78e4892	a940e38087bbf3c2a0223db711c44502ab65a5fb6bf7ebde1f0828bbe78e4892	0	0	0	byte-for-byte match
MapObj/CoinHolder.cpp	pc-port/src/Game/MapObj/CoinHolder.cpp	src/Game/MapObj/CoinHolder.cpp	exact-source	no	c6345b2f27a9af3091b6ca5a6eab8e15891a186b870557568258403e3b1863e5	c6345b2f27a9af3091b6ca5a6eab8e15891a186b870557568258403e3b1863e5	0	0	0	byte-for-byte match
MapObj/CoinHolder.hpp	pc-port/src/Game/MapObj/CoinHolder.hpp	include/Game/MapObj/CoinHolder.hpp	exact-source	no	dd28880eefeaab48367af860501aabf3e1fffe3b83cc473e0bd39f0f6cface32	dd28880eefeaab48367af860501aabf3e1fffe3b83cc473e0bd39f0f6cface32	0	0	0	byte-for-byte match
MapObj/CoinRotater.cpp	pc-port/src/Game/MapObj/CoinRotater.cpp	src/Game/MapObj/CoinRotater.cpp	exact-source	no	63459699e5669138217fe75ae7e0de5bbfecd2cd63748f12994eb3ee65d21c6f	63459699e5669138217fe75ae7e0de5bbfecd2cd63748f12994eb3ee65d21c6f	0	0	0	byte-for-byte match
MapObj/CoinRotater.hpp	pc-port/src/Game/MapObj/CoinRotater.hpp	include/Game/MapObj/CoinRotater.hpp	compile-only	no	61e2bc0159b30c46886284496295cc01d80989ce963b72551349a5e0ab2287e5	f38eeb37643eeec03747733127ea23108036e205be0e527d7a14d566a0f1b517	0	0	0	line ending or trailing whitespace only
MapObj/CollisionBlocker.cpp	pc-port/src/Game/MapObj/CollisionBlocker.cpp	src/Game/MapObj/CollisionBlocker.cpp	exact-source	no	742cfb9d0528bcb209d85a4d6e9944a1a0b6299b946fabc34b5c5643ad91a4b7	742cfb9d0528bcb209d85a4d6e9944a1a0b6299b946fabc34b5c5643ad91a4b7	0	0	0	byte-for-byte match
MapObj/CollisionBlocker.hpp	pc-port/src/Game/MapObj/CollisionBlocker.hpp	include/Game/MapObj/CollisionBlocker.hpp	exact-source	no	74f7a7832d10c13254aeab03dc2fa5ef67ddc8c84bd3d4da29b9e5386abf6e8f	74f7a7832d10c13254aeab03dc2fa5ef67ddc8c84bd3d4da29b9e5386abf6e8f	0	0	0	byte-for-byte match
MapObj/PurpleCoinHolder.cpp	pc-port/src/Game/MapObj/PurpleCoinHolder.cpp	src/Game/MapObj/PurpleCoinHolder.cpp	compile-only	no	44989fdb6dce6af6dc918d47ff2b015896c805bb7a112a1fdbc576b11ff71856	a556a7f8a54b6b31b014baca368958dac1e15e5ab765424af0c91450402fe237	0	0	0	line ending or trailing whitespace only
MapObj/PurpleCoinHolder.hpp	pc-port/src/Game/MapObj/PurpleCoinHolder.hpp	include/Game/MapObj/PurpleCoinHolder.hpp	compile-only	no	32a7ba85d443f467e7b911ff607567b3fd920da90c4eba94d071f4504110ddb9	485569cfce921b87ba163961c41a569b773359e7fb6213c1947b82509a3de2c4	0	0	0	line ending or trailing whitespace only
MapObj/PurpleCoinStarter.cpp	pc-port/src/Game/MapObj/PurpleCoinStarter.cpp	src/Game/MapObj/PurpleCoinStarter.cpp	exact-source	no	faa11b66edb665a5dbfec1466be6c38cfb68977e6251026e5494da746375dcbd	faa11b66edb665a5dbfec1466be6c38cfb68977e6251026e5494da746375dcbd	0	0	0	byte-for-byte match
MapObj/PurpleCoinStarter.hpp	pc-port/src/Game/MapObj/PurpleCoinStarter.hpp	include/Game/MapObj/PurpleCoinStarter.hpp	exact-source	no	0928a21bccea372e672255fa8642e272a2b66a234663d2109fc8577b8490202c	0928a21bccea372e672255fa8642e272a2b66a234663d2109fc8577b8490202c	0	0	0	byte-for-byte match
MapObj/RailCoin.cpp	pc-port/src/Game/MapObj/RailCoin.cpp	src/Game/MapObj/RailCoin.cpp	compat-temporary	no	9f9a5c834a89f08b53cc265c7d8536016f6aff435cdb418b9fe3c10c4169a672	85b907bf6271462956f8354fe66c9c74a13d40e4491c878bc00b70cf185f612d	0	0	0	source exists but pc-port behavior/shape differs
MapObj/RailCoin.hpp	pc-port/src/Game/MapObj/RailCoin.hpp	include/Game/MapObj/RailCoin.hpp	exact-source	no	f5c9e1c38ba82fcf53554b9b69d6cebd82ead7e1feca83b886a98c224008cc67	f5c9e1c38ba82fcf53554b9b69d6cebd82ead7e1feca83b886a98c224008cc67	0	0	0	byte-for-byte match
NPC/MiiFacePartsHolder.cpp	pc-port/src/Game/NPC/MiiFacePartsHolder.cpp	src/Game/NPC/MiiFacePartsHolder.cpp	compat-temporary	yes	4dc291d3e54284592bf3f341e022f39548fd53ae007e16ddc453fbe32283cc30	6e4f5d8c9eac31d68c5e57fa81bdb6e13a43c7e979413b8c3cd6108fa6d8c5ac	0	0	0	source exists but pc-port behavior/shape differs
NPC/MiiFacePartsHolder.hpp	pc-port/src/Game/NPC/MiiFacePartsHolder.hpp	include/Game/NPC/MiiFacePartsHolder.hpp	compat-temporary	yes	62b068c40324db1cf3e1c1b9a2e2cb06dd157b50ac551436cd31b945bd964b68	f1355d97fde89aa73ce5cee7a8366b45982bca3d733ecd7b6253b8fe17994b7a	0	0	0	source exists but pc-port behavior/shape differs
NameObj/NameObj.cpp	pc-port/src/Game/NameObj/NameObj.cpp	src/Game/NameObj/NameObj.cpp	compat-temporary	yes	83113236f86c3a3e38657d27ee00a70fe938640709464ea8876bbe3fdedc6e2d	fd880d329c9fb1b03ef56f1084a032b35217929721b098f8ff21ac54619ecc6e	0	0	0	source exists but pc-port behavior/shape differs
NameObj/NameObj.hpp	pc-port/src/Game/NameObj/NameObj.hpp	include/Game/NameObj/NameObj.hpp	compat-temporary	yes	0690440070ff1fb81bf0ba2ae3a82c09fd0c7f7154e21865ce1e65542c46e090	956edf345668625852a9e8d18b594de044f9394d9dc9674d9dc9c6ca3f122181	0	0	0	source exists but pc-port behavior/shape differs
NameObj/NameObjArchiveListCollector.cpp	pc-port/src/Game/NameObj/NameObjArchiveListCollector.cpp	src/Game/NameObj/NameObjArchiveListCollector.cpp	compat-temporary	yes	fddae34fb82909cee5c3a4f6a3de97557a26b52382a9077824b09d30416aba96	892cb273339aa60ee321ecd12af413504a8245501fd141f57a6d893cade14726	0	0	0	source exists but pc-port behavior/shape differs
NameObj/NameObjArchiveListCollector.hpp	pc-port/src/Game/NameObj/NameObjArchiveListCollector.hpp	include/Game/NameObj/NameObjArchiveListCollector.hpp	compat-temporary	yes	1ddde4120e350650f52e67ea49279298864c7a94957f562dd28662e51ccbdc87	104b2a0aa1f6edeb528539269035cb51120b6ec4f105252532c781cbcf35b298	0	0	0	source exists but pc-port behavior/shape differs
NameObj/NameObjExecuteHolder.hpp	pc-port/src/Game/NameObj/NameObjExecuteHolder.hpp	include/Game/NameObj/NameObjExecuteHolder.hpp	exact-source	yes	c64a8d278cfb0874830ef98d20182b35b8b9f71d7416d7704998c8f808927705	c64a8d278cfb0874830ef98d20182b35b8b9f71d7416d7704998c8f808927705	0	0	0	byte-for-byte match
NameObj/NameObjFactory.cpp	pc-port/src/Game/NameObj/NameObjFactory.cpp	src/Game/NameObj/NameObjFactory.cpp	compat-temporary	yes	2e70b87fc4333d702c1a64e4bb5667fff8a74a99c04d0ce1c43c5d92d5d3d1c8	aeb4a134477cd797213213e7aa23820f94875531d65cdc2cdfee872fb2200249	0	0	0	source exists but pc-port behavior/shape differs
NameObj/NameObjFactory.hpp	pc-port/src/Game/NameObj/NameObjFactory.hpp	include/Game/NameObj/NameObjFactory.hpp	compat-temporary	yes	7ba22f6fe36bd17c50cf08978385be6ba844ebf92cd98cb00c0a791f436b1292	9615f963b6f7bd1a2d15a9e5d15d7b7e1da26e9a518ded0732e0bb57c618617c	0	0	0	source exists but pc-port behavior/shape differs
NameObj/NameObjGroup.cpp	pc-port/src/Game/NameObj/NameObjGroup.cpp	src/Game/NameObj/NameObjGroup.cpp	compile-only	yes	bde62ae0715df5dfb7fb8073ec9d15086a8e5a11b637cc6383bdde92f52fff26	8878df730bc8fa24ac324384fdece19826a2ebd56029594ea797d5df0eb10ecf	0	0	0	line ending or trailing whitespace only
NameObj/NameObjGroup.hpp	pc-port/src/Game/NameObj/NameObjGroup.hpp	include/Game/NameObj/NameObjGroup.hpp	compile-only	yes	b8fdb96bfabb210577209d59f3eb73c4521f8a39fef2a013cca83f6656ea958a	954ea63afab2e66ec8c7f54749b334369621478d4ca4be897f60396458333e67	0	0	0	line ending or trailing whitespace only
Scene/Scene.cpp	pc-port/src/Game/Scene/Scene.cpp	src/Game/Scene/Scene.cpp	compat-temporary	yes	50824714212712c93bc4cf9e5f75fb48342ef7a73c2d4d66bac896695b934d6c	00a82248ee4b6eb23cd1a9196c0b59e42b3243980f68e9561c5c0b9b06510eee	0	0	0	source exists but pc-port behavior/shape differs
Scene/Scene.hpp	pc-port/src/Game/Scene/Scene.hpp	include/Game/Scene/Scene.hpp	compat-temporary	yes	9d54cb7a1a82cc1d540cb1b2071182cf642c7f9a93ac67b7a92457337a8b75ae	85079cfa7c53b62c0bbdb076061d370833961f2a6c04e5ca012d2351757bebf0	0	0	0	source exists but pc-port behavior/shape differs
Scene/SceneFunction.cpp	pc-port/src/Game/Scene/SceneFunction.cpp	src/Game/Scene/SceneFunction.cpp	compat-temporary	yes	15a7c39573df1baafaf46fa09b85e8ca7895700a76d9a83ca454586860ddf0a5	c5cc22855ccf73a5f8fdf042812998b4395fb62035901cd221e155b29b5a1e9f	0	0	0	source exists but pc-port behavior/shape differs
Scene/SceneFunction.hpp	pc-port/src/Game/Scene/SceneFunction.hpp	include/Game/Scene/SceneFunction.hpp	compat-temporary	yes	6d6a1ee0c7e0859e822025cb8d792f7d3fcb0199e4ab7a9d59e3e2f69e52a77f	bcba0918a5c922d154eaae89a76664e35e67c70c299b7231db45314481442c65	0	0	0	source exists but pc-port behavior/shape differs
Scene/SceneObjHolder.cpp	pc-port/src/Game/Scene/SceneObjHolder.cpp	src/Game/Scene/SceneObjHolder.cpp	compat-temporary	yes	6cdc000073e9a80445e38b2d62e1359629b69f51bec70cd531deb573a2bab4ae	ea2a2a2dad5fcd4c9a789d68477fe74ec63835fc3f1ece6e824b70895e605823	0	0	0	source exists but pc-port behavior/shape differs
Scene/SceneObjHolder.hpp	pc-port/src/Game/Scene/SceneObjHolder.hpp	include/Game/Scene/SceneObjHolder.hpp	compat-temporary	yes	37593fa90c280874938bc2577c91f8ba872feaa77ae51cbb445b11afe32b695a	8e830cfc37c2fbc37d8f8604c0334257d4d56ad584aacfabcca605540867ee7e	0	0	0	source exists but pc-port behavior/shape differs
Screen/BackButton.cpp	pc-port/src/Game/Screen/BackButton.cpp	src/Game/Screen/BackButton.cpp	compat-temporary	yes	bef3ec3823495efe6d3928ae1ac1374421046e0a211881b824f3bd6d48f08d0c	001553dfd3200895062fe40315b42002755ae5ab02a8065c76efddfaf1612b16	0	0	0	source exists but pc-port behavior/shape differs
Screen/BackButton.hpp	pc-port/src/Game/Screen/BackButton.hpp	include/Game/Screen/BackButton.hpp	compat-temporary	yes	9e22b28deb01d77cc7962e881ea249f5fe5e3691371ff1a68002b25f522f98fd	b7d7febc63a8b9371012cb4551bb2156704c7a209261c2ab634a3c94e6d9629d	0	0	0	source exists but pc-port behavior/shape differs
Screen/BrosButton.cpp	pc-port/src/Game/Screen/BrosButton.cpp	src/Game/Screen/BrosButton.cpp	compat-temporary	yes	2f00928fb58bfc45a98bd24363eb20c8e97fe548d5ca7965a9b5e79fd916f4ad	920d383e0c12e73c08942c2029f25c55208b99c727876db657ada4cfedcc2d88	0	0	0	source exists but pc-port behavior/shape differs
Screen/BrosButton.hpp	pc-port/src/Game/Screen/BrosButton.hpp	include/Game/Screen/BrosButton.hpp	compat-temporary	yes	503dc0e2eb552b7da186c15b820fedec332582f35551e2a899b0d85f482b18ad	020b7942788017fddeb0e451a4ec489d7f44c8fe6c85896d34a21054f790affb	0	0	0	source exists but pc-port behavior/shape differs
Screen/ButtonPaneController.cpp	pc-port/src/Game/Screen/ButtonPaneController.cpp	src/Game/Screen/ButtonPaneController.cpp	compat-temporary	yes	9a9e791b2301491c44e822c3a3664a57991800894f6a376d4010adf62ce616ad	d25c13010c59ca5d23aaf02660bc72a00149be6075e14f8871ce5d62faa5cd0a	1	0	0	source exists but pc-port behavior/shape differs
Screen/ButtonPaneController.hpp	pc-port/src/Game/Screen/ButtonPaneController.hpp	include/Game/Screen/ButtonPaneController.hpp	compat-temporary	yes	3599ef3ca8459220223ccfdf5b516e392804761a163da1ea53051c9ee235fda8	9af6c4cf1b40a419e40dde309c6d886d665520e88785f86729a28437eb4374a2	1	0	0	source exists but pc-port behavior/shape differs
Screen/CaptureScreenDirector.cpp	pc-port/src/Game/Screen/CaptureScreenDirector.cpp	src/Game/Screen/CaptureScreenDirector.cpp	compat-temporary	yes	20798025dc7173b9640a66c439ebf47e1aae9ba5eb91d2ee7b0ce46133acde68	19c9e1c0ae768269455902eabf724598a70618640be0eb4c5c26ae476d298aec	0	0	0	source exists but pc-port behavior/shape differs
Screen/CaptureScreenDirector.hpp	pc-port/src/Game/Screen/CaptureScreenDirector.hpp	include/Game/Screen/CaptureScreenDirector.hpp	compat-temporary	yes	defdad2e4042e1baabac146f110cf0f4dece1d9696c29067469c0a9960993d8d	179124fb067de78ae97cfb0083494ba8290ab6efd6588dc22c5c3333f99a290f	0	0	0	source exists but pc-port behavior/shape differs
Screen/EncouragePal60Window.cpp	pc-port/src/Game/Screen/EncouragePal60Window.cpp	src/Game/Screen/EncouragePal60Window.cpp	compat-temporary	yes	b5bdcbef0fd168f63718356b19f5ce1a602dcf6c76953d43ea357ac6d57cd127	80b7a19832655b25d4bdc969774da05693c23c4e903f328d205cc4e5ba3d35ed	0	0	0	source exists but pc-port behavior/shape differs
Screen/EncouragePal60Window.hpp	pc-port/src/Game/Screen/EncouragePal60Window.hpp	include/Game/Screen/EncouragePal60Window.hpp	compat-temporary	yes	2162d94d19aa93224513ef22f9d34700815d0f985e83d1bb18f973d85b8cc639	d7f5a3b5d36b35f5097d9cb4e3b3edb0eac0eff85d49c5a694a05204d19a7157	0	0	0	source exists but pc-port behavior/shape differs
Screen/FileSelectButton.cpp	pc-port/src/Game/Screen/FileSelectButton.cpp	src/Game/Screen/FileSelectButton.cpp	compat-temporary	yes	2a8a8b36d3e5f769163ea880a08369130a4b78b0a0051d273f4dfb47a1f32154	447e4511ad042969bceae43340b1fc484ecdf4a0df426b66769f1bb5eb17f7db	0	0	0	source exists but pc-port behavior/shape differs
Screen/FileSelectButton.hpp	pc-port/src/Game/Screen/FileSelectButton.hpp	include/Game/Screen/FileSelectButton.hpp	compat-temporary	yes	bf58d2c88905448b99d3fa6f22fe612b535924e9cc705ea8399647f2a392bb6c	6d0af74668eac9fc24da5edd5296b1139561d767342e277af41f64c7b1cfeed2	0	0	0	source exists but pc-port behavior/shape differs
Screen/FileSelectInfo.cpp	pc-port/src/Game/Screen/FileSelectInfo.cpp	src/Game/Screen/FileSelectInfo.cpp	compat-temporary	yes	eb5ce135bee7b2ea64ecdb96807744b47e6e52d40c2df5a1b5c7c30ae7acde1c	06b6e87992856071f849ccc233cc61f11a727c868533640530f43a2727545da6	1	0	0	source exists but pc-port behavior/shape differs
Screen/FileSelectInfo.hpp	pc-port/src/Game/Screen/FileSelectInfo.hpp	include/Game/Screen/FileSelectInfo.hpp	compat-temporary	yes	e38e2acaff62b64e0b3507c27408615f6f7a183cfce4dbb52e590f362fca938a	0b9cdf2db96c25b984920761d5c4c9fa87d14acf217f50997fc012449a2ef82c	1	0	0	source exists but pc-port behavior/shape differs
Screen/FileSelectNumber.cpp	pc-port/src/Game/Screen/FileSelectNumber.cpp	src/Game/Screen/FileSelectNumber.cpp	compat-temporary	yes	fbca2e4633e802a0517a8901ce4b4f963b4cc683b2d50d72a378511a30ab26c5	27528706101a2d71c5306829d3d170cd76cb7548bd9909450a87a6f7cc3c8aff	0	0	0	source exists but pc-port behavior/shape differs
Screen/FileSelectNumber.hpp	pc-port/src/Game/Screen/FileSelectNumber.hpp	include/Game/Screen/FileSelectNumber.hpp	compat-temporary	yes	8d3a045c0d15f1517ea41ee188dc5257f00b2e50315471420e7c83e38dbb0e35	d93e9b0c37aa11267e2918d926374af9aeb287b528ac690fba472873fff9f73c	0	0	0	source exists but pc-port behavior/shape differs
Screen/GalaxyMapGalaxyPlain.cpp	pc-port/src/Game/Screen/GalaxyMapGalaxyPlain.cpp	src/Game/Screen/GalaxyMapGalaxyPlain.cpp	compat-temporary	no	9e5e5fb2185b6d78366256d0ffdfed6498f852ee96b2db4c60c2d0b812f8bed0	8ac8656ba968040fd4984ebeeb32da077517b64a1c1d98bf56fdcdd6ef3366cc	0	0	0	source exists but pc-port behavior/shape differs
Screen/GalaxyMapGalaxyPlain.hpp	pc-port/src/Game/Screen/GalaxyMapGalaxyPlain.hpp	include/Game/Screen/GalaxyMapGalaxyPlain.hpp	compat-temporary	no	fd9927dcd38ebdc85ce0b34e0cb7927914d781d8387dcc0ae098c76ce1082404	6b5d4c118800631f6374ecf99acc98bbfe97706babeeedb710d52564947e2b5e	0	0	0	source exists but pc-port behavior/shape differs
Screen/IconAButton.cpp	pc-port/src/Game/Screen/IconAButton.cpp	src/Game/Screen/IconAButton.cpp	compat-temporary	yes	abba34528713d641d326bfda65ece6629207b009157cf921544ae036562f7ef9	a9034b6acc67aa169e3e4af67bbecd7683fd5dbece996c67b1798903d7f6dc28	0	0	0	source exists but pc-port behavior/shape differs
Screen/IconAButton.hpp	pc-port/src/Game/Screen/IconAButton.hpp	include/Game/Screen/IconAButton.hpp	compat-temporary	yes	7db14634a1ac1728d3228dc3c463655c42795df5de6896c4a17e220eb4806f52	bd36ce4e7bd6972a97477dfd436cb638d77464c24dde69c24893bba426e72707	0	0	0	source exists but pc-port behavior/shape differs
Screen/InformationMessage.cpp	pc-port/src/Game/Screen/InformationMessage.cpp	src/Game/Screen/InformationMessage.cpp	compat-temporary	yes	7b07eb587b2cb345e3f7021550787327c42eb79470d60c8767bc8db0f154b31d	e25681b6135066318dbde76411380e5aa3eb89e934f38564f2851ce4107c8cd3	0	0	0	source exists but pc-port behavior/shape differs
Screen/InformationMessage.hpp	pc-port/src/Game/Screen/InformationMessage.hpp	include/Game/Screen/InformationMessage.hpp	compat-temporary	yes	3c1db3b6a805ae718c58dc2f03f4e3c99830538105cf03463664038f53194c47	244154bffda8e68331f338b5a8ac26eca0e8db17eab80f8f580318967dc3f40c	0	0	0	source exists but pc-port behavior/shape differs
Screen/LayoutActor.cpp	pc-port/src/Game/Screen/LayoutActor.cpp	src/Game/Screen/LayoutActor.cpp	compat-temporary	yes	6828a9a7abc5cf3932a403fc3c7771c1ac389135a800d2c67cd611a8804b2fae	b3a77ab8d38fa1f7e124bd95d43cb25bc67c8f35ae8e6119bb0a2f84cbb50d92	0	0	0	source exists but pc-port behavior/shape differs
Screen/LayoutActor.hpp	pc-port/src/Game/Screen/LayoutActor.hpp	include/Game/Screen/LayoutActor.hpp	compat-temporary	yes	ce83124b49e95468cc327633f0b72ae7aabb009e7f9416f0480fd3f014db7468	cf39441c8b4f6418775b8e6c516448c6f7a06ef9f954d0f46f7dc3dc6f9d85a4	0	0	0	source exists but pc-port behavior/shape differs
Screen/LayoutActorFlag.hpp	pc-port/src/Game/Screen/LayoutActorFlag.hpp	include/Game/Screen/LayoutActorFlag.hpp	compat-temporary	yes	a58408ca3b465f50a6d53e4c5937c2f19e817565883942d98c13c5db0ba317cc	ae3d293a408ad1b5ed06a0b80b5eb4e05e16e915c1f1303a9d9202b085644bf4	0	0	0	source exists but pc-port behavior/shape differs
Screen/LayoutManager.cpp	pc-port/src/Game/Screen/LayoutManager.cpp		decomp-needed	yes	d80cc7baf96f72c58fce64e70e2cf709d7ad40100db6d8f0822795ffa0f3ebc6		1	0	0	no root implementation counterpart; declaration counterpart include/Game/Screen/LayoutManager.hpp
Screen/LayoutManager.hpp	pc-port/src/Game/Screen/LayoutManager.hpp	include/Game/Screen/LayoutManager.hpp	compat-temporary	yes	313de23559bf7c557603a650c1ef99c31b6f2d95d6c5aebaa7c58df78028d9e3	ac2a504aac222f5eccce30c1be7fa061944b315c2124cfa4c53f734a0955d524	2	0	0	source exists but pc-port behavior/shape differs
Screen/LayoutPaneCtrl.cpp	pc-port/src/Game/Screen/LayoutPaneCtrl.cpp	src/Game/Screen/LayoutPaneCtrl.cpp	compat-temporary	yes	55211094b38551ee4c3585fed1fda002269b281da3544200cb19bcd4a96dfdbb	fcb1d8d8da2a711a0c7bc96cc7bdb221d348be767b2f3a581832439db1f4e1a4	1	0	0	source exists but pc-port behavior/shape differs
Screen/LayoutPaneCtrl.hpp	pc-port/src/Game/Screen/LayoutPaneCtrl.hpp	include/Game/Screen/LayoutPaneCtrl.hpp	compat-temporary	yes	5e4d04be0fa6de01b3e12894e2ecf0c1509b6fafcd9c6483635a5b8d45d26c90	e5af8a2a5db8faae18a328851c8253526d0edb75dba365836b4803e318a99aa3	2	0	0	source exists but pc-port behavior/shape differs
Screen/Manual2P.cpp	pc-port/src/Game/Screen/Manual2P.cpp	src/Game/Screen/Manual2P.cpp	compat-temporary	yes	9dc255431672a881b236f867cd0c03f22225d34e7cc1285318fb5da82afa11ea	90fd71dec698be717a3d641b397c1758532eed8c91906f27a76b428c4d928fa7	0	0	0	source exists but pc-port behavior/shape differs
Screen/Manual2P.hpp	pc-port/src/Game/Screen/Manual2P.hpp	include/Game/Screen/Manual2P.hpp	compat-temporary	yes	762f2f7653314c11d3d0789bc9c4a027749cb2b2ae85dc2e8cd57584b05a8195	a7fc99785affb6aa37cd0abc9381a6759df5267d1dff6242bc8c0e08aff0dc32	0	0	0	source exists but pc-port behavior/shape differs
Screen/MiiConfirmIcon.cpp	pc-port/src/Game/Screen/MiiConfirmIcon.cpp	src/Game/Screen/MiiConfirmIcon.cpp	compat-temporary	yes	dd4221ca2ff7ccc249fc40b25a1171ccd4778c9bff58791f23703be8faadcea0	22d55dd1d3999bbfbc962d892d33f843292baf87a7f0d3656456d808b6a48267	0	0	0	source exists but pc-port behavior/shape differs
Screen/MiiConfirmIcon.hpp	pc-port/src/Game/Screen/MiiConfirmIcon.hpp	include/Game/Screen/MiiConfirmIcon.hpp	compat-temporary	yes	aa2607a6c6e10e85149668f6471a922432f7215ea013ef535d1f3dfffd4a964b	434f2db93f825e7a2f53ef95c5b9471073805bf292f43bd8c34425b9d606bd79	0	0	0	source exists but pc-port behavior/shape differs
Screen/MiiSelect.cpp	pc-port/src/Game/Screen/MiiSelect.cpp	src/Game/Screen/MiiSelect.cpp	compat-temporary	yes	74b8c007e53afee1d74c36ef80680147651d40b9e84530ca2fa5c5ebfb004560	60762785bc941d6e2807663550b6e3a6a0f616fa05a1e94e11eccbda76142197	0	0	0	source exists but pc-port behavior/shape differs
Screen/MiiSelect.hpp	pc-port/src/Game/Screen/MiiSelect.hpp	include/Game/Screen/MiiSelect.hpp	compat-temporary	yes	7fa2de2281c223dcded9a27c733bb28b8428031672858203c02c945e25533b35	647de143028d0a2129fc6f1c6fbbe58960080581ad65ebc6fada2c4132f69ff0	0	0	0	source exists but pc-port behavior/shape differs
Screen/PictureBookCloseButton.cpp	pc-port/src/Game/Screen/PictureBookCloseButton.cpp	src/Game/Screen/PictureBookCloseButton.cpp	compat-temporary	yes	b9dd5bdd3cfe768ab06177eb4e9f2c12f7773e96cd46205b71e0696f6b424ea5	4edda14b6f324747ec9cba318ef6c8a0d549f919ea9efef4d21a0955bfcd88b4	0	0	0	source exists but pc-port behavior/shape differs
Screen/PictureBookCloseButton.hpp	pc-port/src/Game/Screen/PictureBookCloseButton.hpp	include/Game/Screen/PictureBookCloseButton.hpp	exact-source	yes	56fb1c459e9c82aa274994180d167f71356e61a817983512edaa9dfd623a7e40	56fb1c459e9c82aa274994180d167f71356e61a817983512edaa9dfd623a7e40	0	0	0	byte-for-byte match
Screen/PictureBookLayout.cpp	pc-port/src/Game/Screen/PictureBookLayout.cpp	src/Game/Screen/PictureBookLayout.cpp	compat-temporary	yes	66b412282251e859528bbacae9b01bcee384c373087126d3d045b754dd6624ae	7f59d2bf6eed2cafac8346e1aa3a52a07f0390b5f80af4c6ab5136640decbce9	0	0	0	source exists but pc-port behavior/shape differs
Screen/PictureBookLayout.hpp	pc-port/src/Game/Screen/PictureBookLayout.hpp	include/Game/Screen/PictureBookLayout.hpp	compat-temporary	yes	3b5e50f996bce89b2a3774a61efad869cf68dfd7f6adec3d657b0d3a9a23fd17	7e211b04fbc7b6640b4a56c31a469092fca5f0454afddc72ac67cae88f52d076	0	0	0	source exists but pc-port behavior/shape differs
Screen/PrologueLetter.cpp	pc-port/src/Game/Screen/PrologueLetter.cpp	src/Game/Screen/PrologueLetter.cpp	compat-temporary	yes	d4d0aa1db1d1234f35580565d4c2da21356c31f2bb26317359e9f1fb35044493	364f8698b727b4aab8afcfb246acf531dc0fbbccc395f15402f2be8edeb2507e	0	0	0	source exists but pc-port behavior/shape differs
Screen/PrologueLetter.hpp	pc-port/src/Game/Screen/PrologueLetter.hpp	include/Game/Screen/PrologueLetter.hpp	compat-temporary	yes	6adff69ca3a966201be1e8a2d987ef51fdb711c9fd317937daab349cb56c258a	863d7137d822f15f9af8f4720a990224989079acbefb4bfcbf6c35927a4b6f52	0	0	0	source exists but pc-port behavior/shape differs
Screen/ProloguePictureBook.cpp	pc-port/src/Game/Screen/ProloguePictureBook.cpp	src/Game/Screen/ProloguePictureBook.cpp	compat-temporary	yes	018b84d9994a48e19b4e2dfc665755cb9f5ae95a6a0d078da6095b22abcded89	6a8be74adc64e0c0118efddb60703380be26dfad0be67472b158ca4b3b1c34cc	0	0	0	source exists but pc-port behavior/shape differs
